2023-12-03 20:53:34,182 - INFO - === Script execution START (ESG9 Classification) at: 2023-12-03 20:53:34.182247 ===
2023-12-05 23:46:01,051 - INFO - FinBERT-ESG9 classification completed for document 656e50a3c29059a0c7a00fee. Label: Corporate Governance, Score: 0.9572983384132385
2023-12-05 23:46:01,363 - INFO - FinBERT-ESG9 classification completed for document 656e50d4c29059a0c7a00ff6. Label: Community Relations, Score: 0.8859190344810486
2023-12-05 23:46:01,706 - INFO - FinBERT-ESG9 classification completed for document 656e50d4c29059a0c7a00ff7. Label: Business Ethics & Values, Score: 0.9729088544845581
2023-12-05 23:46:01,978 - INFO - FinBERT-ESG9 classification completed for document 656e50d4c29059a0c7a00ff8. Label: Natural Capital, Score: 0.9227818846702576
2023-12-05 23:46:02,213 - INFO - FinBERT-ESG9 classification completed for document 656e5105c29059a0c7a01000. Label: Community Relations, Score: 0.8908336162567139
2023-12-05 23:46:02,548 - INFO - FinBERT-ESG9 classification completed for document 656e5105c29059a0c7a01001. Label: Business Ethics & Values, Score: 0.8691506385803223
2023-12-05 23:46:02,851 - INFO - FinBERT-ESG9 classification completed for document 656e5105c29059a0c7a01002. Label: Community Relations, Score: 0.8480786681175232
2023-12-05 23:46:03,051 - INFO - FinBERT-ESG9 classification completed for document 656e5133c29059a0c7a0100a. Label: Climate Change, Score: 0.6631792187690735
2023-12-05 23:46:03,258 - INFO - FinBERT-ESG9 classification completed for document 656e5134c29059a0c7a0100b. Label: Human Capital, Score: 0.8665054440498352
2023-12-05 23:46:03,670 - INFO - FinBERT-ESG9 classification completed for document 656e5134c29059a0c7a0100c. Label: Community Relations, Score: 0.7152801156044006
2023-12-05 23:46:04,015 - INFO - FinBERT-ESG9 classification completed for document 656e5164c29059a0c7a01014. Label: Business Ethics & Values, Score: 0.5549189448356628
2023-12-05 23:46:04,568 - INFO - FinBERT-ESG9 classification completed for document 656e5164c29059a0c7a01015. Label: Community Relations, Score: 0.7288888096809387
2023-12-05 23:46:05,106 - INFO - FinBERT-ESG9 classification completed for document 656e5164c29059a0c7a01016. Label: Community Relations, Score: 0.9842854142189026
2023-12-05 23:46:05,594 - INFO - FinBERT-ESG9 classification completed for document 656e5165c29059a0c7a01017. Label: Community Relations, Score: 0.5986916422843933
2023-12-05 23:46:06,570 - INFO - FinBERT-ESG9 classification completed for document 656e519dc29059a0c7a0101e. Label: Business Ethics & Values, Score: 0.9277206659317017
2023-12-05 23:46:07,073 - INFO - FinBERT-ESG9 classification completed for document 656e519dc29059a0c7a0101f. Label: Human Capital, Score: 0.4457849860191345
2023-12-05 23:46:07,351 - INFO - FinBERT-ESG9 classification completed for document 656e519dc29059a0c7a01020. Label: Corporate Governance, Score: 0.49494948983192444
2023-12-05 23:46:07,627 - INFO - FinBERT-ESG9 classification completed for document 656e519ec29059a0c7a01021. Label: Business Ethics & Values, Score: 0.9711270332336426
2023-12-05 23:46:07,975 - INFO - FinBERT-ESG9 classification completed for document 656e51d2c29059a0c7a01029. Label: Product Liability, Score: 0.8830913305282593
2023-12-05 23:46:08,259 - INFO - FinBERT-ESG9 classification completed for document 656e51d2c29059a0c7a0102a. Label: Community Relations, Score: 0.7478911876678467
2023-12-05 23:46:08,494 - INFO - FinBERT-ESG9 classification completed for document 656e51d3c29059a0c7a0102b. Label: Corporate Governance, Score: 0.9854530692100525
2023-12-05 23:46:08,834 - INFO - FinBERT-ESG9 classification completed for document 656e51f3c29059a0c7a01032. Label: Community Relations, Score: 0.9796525239944458
2023-12-05 23:46:09,278 - INFO - FinBERT-ESG9 classification completed for document 656e51f3c29059a0c7a01033. Label: Community Relations, Score: 0.9798067808151245
2023-12-05 23:46:09,526 - INFO - FinBERT-ESG9 classification completed for document 656e51f3c29059a0c7a01034. Label: Human Capital, Score: 0.802739143371582
2023-12-05 23:46:09,882 - INFO - FinBERT-ESG9 classification completed for document 656e51f4c29059a0c7a01035. Label: Community Relations, Score: 0.9254018664360046
2023-12-05 23:46:10,087 - INFO - FinBERT-ESG9 classification completed for document 656e5233c29059a0c7a01044. Label: Community Relations, Score: 0.9778808355331421
2023-12-05 23:46:10,500 - INFO - FinBERT-ESG9 classification completed for document 656e5234c29059a0c7a01046. Label: Community Relations, Score: 0.9790551066398621
2023-12-05 23:46:10,746 - INFO - FinBERT-ESG9 classification completed for document 656e5234c29059a0c7a01047. Label: Product Liability, Score: 0.9460352659225464
2023-12-05 23:46:11,009 - INFO - FinBERT-ESG9 classification completed for document 656e525bc29059a0c7a0104e. Label: Community Relations, Score: 0.5012205839157104
2023-12-05 23:46:11,465 - INFO - FinBERT-ESG9 classification completed for document 656e525bc29059a0c7a0104f. Label: Climate Change, Score: 0.9765008687973022
2023-12-05 23:46:11,676 - INFO - FinBERT-ESG9 classification completed for document 656e525bc29059a0c7a01050. Label: Corporate Governance, Score: 0.37401601672172546
2023-12-05 23:46:11,934 - INFO - FinBERT-ESG9 classification completed for document 656e525bc29059a0c7a01052. Label: Corporate Governance, Score: 0.8976956605911255
2023-12-05 23:46:12,191 - INFO - FinBERT-ESG9 classification completed for document 656e5283c29059a0c7a01059. Label: Community Relations, Score: 0.978420078754425
2023-12-05 23:46:12,553 - INFO - FinBERT-ESG9 classification completed for document 656e5283c29059a0c7a0105a. Label: Human Capital, Score: 0.9864563941955566
2023-12-05 23:46:12,829 - INFO - FinBERT-ESG9 classification completed for document 656e5283c29059a0c7a0105b. Label: Community Relations, Score: 0.9050369262695312
2023-12-05 23:46:13,132 - INFO - FinBERT-ESG9 classification completed for document 656e5283c29059a0c7a0105c. Label: Human Capital, Score: 0.9041388034820557
2023-12-05 23:46:13,437 - INFO - FinBERT-ESG9 classification completed for document 656e5284c29059a0c7a0105d. Label: Community Relations, Score: 0.9876134395599365
2023-12-05 23:46:13,943 - INFO - FinBERT-ESG9 classification completed for document 656e52adc29059a0c7a01064. Label: Business Ethics & Values, Score: 0.6542273759841919
2023-12-05 23:46:14,219 - INFO - FinBERT-ESG9 classification completed for document 656e52adc29059a0c7a01065. Label: Community Relations, Score: 0.6433656811714172
2023-12-05 23:46:14,693 - INFO - FinBERT-ESG9 classification completed for document 656e52adc29059a0c7a01066. Label: Community Relations, Score: 0.4157058000564575
2023-12-05 23:46:15,449 - INFO - FinBERT-ESG9 classification completed for document 656e52aec29059a0c7a01067. Label: Community Relations, Score: 0.958154022693634
2023-12-05 23:46:15,979 - INFO - FinBERT-ESG9 classification completed for document 656e52aec29059a0c7a01068. Label: Community Relations, Score: 0.5457362532615662
2023-12-05 23:46:16,734 - INFO - FinBERT-ESG9 classification completed for document 656e52d3c29059a0c7a0106f. Label: Business Ethics & Values, Score: 0.7877119779586792
2023-12-05 23:46:17,174 - INFO - FinBERT-ESG9 classification completed for document 656e52d3c29059a0c7a01071. Label: Business Ethics & Values, Score: 0.8332338333129883
2023-12-05 23:46:17,484 - INFO - FinBERT-ESG9 classification completed for document 656e52d4c29059a0c7a01072. Label: Business Ethics & Values, Score: 0.9575274586677551
2023-12-05 23:46:18,027 - INFO - FinBERT-ESG9 classification completed for document 656e52f8c29059a0c7a01079. Label: Business Ethics & Values, Score: 0.9447398781776428
2023-12-05 23:46:18,223 - INFO - FinBERT-ESG9 classification completed for document 656e52f9c29059a0c7a0107a. Label: Business Ethics & Values, Score: 0.8763939738273621
2023-12-05 23:46:18,566 - INFO - FinBERT-ESG9 classification completed for document 656e52f9c29059a0c7a0107b. Label: Community Relations, Score: 0.9192585349082947
2023-12-05 23:46:18,936 - INFO - FinBERT-ESG9 classification completed for document 656e532ac29059a0c7a01082. Label: Business Ethics & Values, Score: 0.9230954051017761
2023-12-05 23:46:19,320 - INFO - FinBERT-ESG9 classification completed for document 656e532ac29059a0c7a01083. Label: Corporate Governance, Score: 0.6932824850082397
2023-12-05 23:46:19,659 - INFO - FinBERT-ESG9 classification completed for document 656e532ac29059a0c7a01084. Label: Business Ethics & Values, Score: 0.8444391489028931
2023-12-05 23:46:20,160 - INFO - FinBERT-ESG9 classification completed for document 656e535fc29059a0c7a0108c. Label: Business Ethics & Values, Score: 0.9691420793533325
2023-12-05 23:46:20,491 - INFO - FinBERT-ESG9 classification completed for document 656e5360c29059a0c7a0108e. Label: Business Ethics & Values, Score: 0.5317293405532837
2023-12-05 23:46:20,734 - INFO - FinBERT-ESG9 classification completed for document 656e5360c29059a0c7a01090. Label: Community Relations, Score: 0.7286807298660278
2023-12-05 23:46:21,019 - INFO - FinBERT-ESG9 classification completed for document 656e5395c29059a0c7a0109a. Label: Business Ethics & Values, Score: 0.9626901149749756
2023-12-05 23:46:21,530 - INFO - FinBERT-ESG9 classification completed for document 656e53c2c29059a0c7a010a2. Label: Corporate Governance, Score: 0.20836158096790314
2023-12-05 23:46:21,808 - INFO - FinBERT-ESG9 classification completed for document 656e53c2c29059a0c7a010a4. Label: Corporate Governance, Score: 0.9750935435295105
2023-12-05 23:46:22,020 - INFO - FinBERT-ESG9 classification completed for document 656e53c3c29059a0c7a010a5. Label: Human Capital, Score: 0.984599232673645
2023-12-05 23:46:22,214 - INFO - FinBERT-ESG9 classification completed for document 656e53c3c29059a0c7a010a6. Label: Business Ethics & Values, Score: 0.850779116153717
2023-12-05 23:46:22,637 - INFO - FinBERT-ESG9 classification completed for document 656e53e1c29059a0c7a010ad. Label: Human Capital, Score: 0.891957700252533
2023-12-05 23:46:23,215 - INFO - FinBERT-ESG9 classification completed for document 656e542ec29059a0c7a010c0. Label: Business Ethics & Values, Score: 0.8914740681648254
2023-12-05 23:46:23,627 - INFO - FinBERT-ESG9 classification completed for document 656e542fc29059a0c7a010c1. Label: Community Relations, Score: 0.7343800663948059
2023-12-05 23:46:23,865 - INFO - FinBERT-ESG9 classification completed for document 656e542fc29059a0c7a010c2. Label: Business Ethics & Values, Score: 0.9065803289413452
2023-12-05 23:46:24,088 - INFO - FinBERT-ESG9 classification completed for document 656e545bc29059a0c7a010ca. Label: Product Liability, Score: 0.9269411563873291
2023-12-05 23:46:24,387 - INFO - FinBERT-ESG9 classification completed for document 656e545bc29059a0c7a010cb. Label: Human Capital, Score: 0.9308218955993652
2023-12-05 23:46:24,815 - INFO - FinBERT-ESG9 classification completed for document 656e545bc29059a0c7a010cc. Label: Climate Change, Score: 0.5477548241615295
2023-12-05 23:46:25,030 - INFO - FinBERT-ESG9 classification completed for document 656e545cc29059a0c7a010cd. Label: Human Capital, Score: 0.6235551238059998
2023-12-05 23:46:25,239 - INFO - FinBERT-ESG9 classification completed for document 656e5491c29059a0c7a010d5. Label: Community Relations, Score: 0.7714026570320129
2023-12-05 23:46:25,530 - INFO - FinBERT-ESG9 classification completed for document 656e5491c29059a0c7a010d6. Label: Corporate Governance, Score: 0.9424143433570862
2023-12-05 23:46:26,164 - INFO - FinBERT-ESG9 classification completed for document 656e5491c29059a0c7a010d7. Label: Business Ethics & Values, Score: 0.9460288286209106
2023-12-05 23:46:26,792 - INFO - FinBERT-ESG9 classification completed for document 656e5492c29059a0c7a010d8. Label: Community Relations, Score: 0.8131338357925415
2023-12-05 23:46:27,177 - INFO - FinBERT-ESG9 classification completed for document 656e5492c29059a0c7a010d9. Label: Human Capital, Score: 0.9703229665756226
2023-12-05 23:46:27,533 - INFO - FinBERT-ESG9 classification completed for document 656e54c4c29059a0c7a010e0. Label: Human Capital, Score: 0.5955010652542114
2023-12-05 23:46:27,944 - INFO - FinBERT-ESG9 classification completed for document 656e54c5c29059a0c7a010e1. Label: Business Ethics & Values, Score: 0.8822690844535828
2023-12-05 23:46:28,244 - INFO - FinBERT-ESG9 classification completed for document 656e54c7c29059a0c7a010e3. Label: Human Capital, Score: 0.9601492285728455
2023-12-05 23:46:28,506 - INFO - FinBERT-ESG9 classification completed for document 656e54c8c29059a0c7a010e4. Label: Human Capital, Score: 0.3611097037792206
2023-12-05 23:46:28,743 - INFO - FinBERT-ESG9 classification completed for document 656e54edc29059a0c7a010eb. Label: Pollution & Waste, Score: 0.4815535545349121
2023-12-05 23:46:29,217 - INFO - FinBERT-ESG9 classification completed for document 656e54edc29059a0c7a010ec. Label: Community Relations, Score: 0.8500328660011292
2023-12-05 23:46:29,574 - INFO - FinBERT-ESG9 classification completed for document 656e54eec29059a0c7a010ed. Label: Human Capital, Score: 0.44434118270874023
2023-12-05 23:46:29,856 - INFO - FinBERT-ESG9 classification completed for document 656e5521c29059a0c7a010f4. Label: Community Relations, Score: 0.9343221783638
2023-12-05 23:46:30,256 - INFO - FinBERT-ESG9 classification completed for document 656e5521c29059a0c7a010f6. Label: Community Relations, Score: 0.5989432334899902
2023-12-05 23:46:30,587 - INFO - FinBERT-ESG9 classification completed for document 656e554ac29059a0c7a010fd. Label: Community Relations, Score: 0.44992563128471375
2023-12-05 23:46:30,829 - INFO - FinBERT-ESG9 classification completed for document 656e554ac29059a0c7a010fe. Label: Community Relations, Score: 0.9374766945838928
2023-12-05 23:46:31,268 - INFO - FinBERT-ESG9 classification completed for document 656e554ac29059a0c7a010ff. Label: Community Relations, Score: 0.7915548086166382
2023-12-05 23:46:31,835 - INFO - FinBERT-ESG9 classification completed for document 656e554bc29059a0c7a01100. Label: Community Relations, Score: 0.49023258686065674
2023-12-05 23:46:32,110 - INFO - FinBERT-ESG9 classification completed for document 656e558dc29059a0c7a01106. Label: Community Relations, Score: 0.9181889295578003
2023-12-05 23:46:32,463 - INFO - FinBERT-ESG9 classification completed for document 656e55b6c29059a0c7a0110f. Label: Business Ethics & Values, Score: 0.57613205909729
2023-12-05 23:46:32,700 - INFO - FinBERT-ESG9 classification completed for document 656e55b7c29059a0c7a01110. Label: Business Ethics & Values, Score: 0.9024367332458496
2023-12-05 23:46:32,906 - INFO - FinBERT-ESG9 classification completed for document 656e55e9c29059a0c7a01118. Label: Business Ethics & Values, Score: 0.9102070927619934
2023-12-05 23:46:33,097 - INFO - FinBERT-ESG9 classification completed for document 656e55e9c29059a0c7a01119. Label: Business Ethics & Values, Score: 0.5720297694206238
2023-12-05 23:46:33,408 - INFO - FinBERT-ESG9 classification completed for document 656e55e9c29059a0c7a0111a. Label: Product Liability, Score: 0.3654211461544037
2023-12-05 23:46:33,706 - INFO - FinBERT-ESG9 classification completed for document 656e55eac29059a0c7a0111b. Label: Community Relations, Score: 0.9617233872413635
2023-12-05 23:46:33,990 - INFO - FinBERT-ESG9 classification completed for document 656e5610c29059a0c7a01124. Label: Business Ethics & Values, Score: 0.7673194408416748
2023-12-05 23:46:34,246 - INFO - FinBERT-ESG9 classification completed for document 656e5610c29059a0c7a01125. Label: Business Ethics & Values, Score: 0.9475778341293335
2023-12-05 23:46:34,727 - INFO - FinBERT-ESG9 classification completed for document 656e5610c29059a0c7a01126. Label: Business Ethics & Values, Score: 0.5707986354827881
2023-12-05 23:46:35,085 - INFO - FinBERT-ESG9 classification completed for document 656e5634c29059a0c7a0112f. Label: Corporate Governance, Score: 0.9563425183296204
2023-12-05 23:46:35,351 - INFO - FinBERT-ESG9 classification completed for document 656e566ac29059a0c7a01137. Label: Community Relations, Score: 0.9159364104270935
2023-12-05 23:46:35,989 - INFO - FinBERT-ESG9 classification completed for document 656e566ac29059a0c7a01139. Label: Community Relations, Score: 0.9820683598518372
2023-12-05 23:46:36,395 - INFO - FinBERT-ESG9 classification completed for document 656e56a9c29059a0c7a01143. Label: Business Ethics & Values, Score: 0.6529109477996826
2023-12-05 23:46:36,843 - INFO - FinBERT-ESG9 classification completed for document 656e56f9c29059a0c7a01152. Label: Community Relations, Score: 0.7746884822845459
2023-12-05 23:46:37,065 - INFO - FinBERT-ESG9 classification completed for document 656e56f9c29059a0c7a01153. Label: Community Relations, Score: 0.8715531826019287
2023-12-05 23:46:37,532 - INFO - FinBERT-ESG9 classification completed for document 656e56fac29059a0c7a01155. Label: Business Ethics & Values, Score: 0.9693199396133423
2023-12-05 23:46:37,955 - INFO - FinBERT-ESG9 classification completed for document 656e5726c29059a0c7a0115c. Label: Community Relations, Score: 0.9725507497787476
2023-12-05 23:46:38,183 - INFO - FinBERT-ESG9 classification completed for document 656e5726c29059a0c7a0115d. Label: Business Ethics & Values, Score: 0.8472011685371399
2023-12-05 23:46:38,446 - INFO - FinBERT-ESG9 classification completed for document 656e574dc29059a0c7a01163. Label: Human Capital, Score: 0.9945167899131775
2023-12-05 23:46:38,648 - INFO - FinBERT-ESG9 classification completed for document 656e574dc29059a0c7a01164. Label: Human Capital, Score: 0.9741443991661072
2023-12-05 23:46:38,956 - INFO - FinBERT-ESG9 classification completed for document 656e574ec29059a0c7a01166. Label: Corporate Governance, Score: 0.8273409605026245
2023-12-05 23:46:39,146 - INFO - FinBERT-ESG9 classification completed for document 656e578cc29059a0c7a0116e. Label: Human Capital, Score: 0.9215579032897949
2023-12-05 23:46:39,522 - INFO - FinBERT-ESG9 classification completed for document 656e578cc29059a0c7a0116f. Label: Business Ethics & Values, Score: 0.8731436729431152
2023-12-05 23:46:39,836 - INFO - FinBERT-ESG9 classification completed for document 656e57b1c29059a0c7a01176. Label: Product Liability, Score: 0.7165737152099609
2023-12-05 23:46:40,172 - INFO - FinBERT-ESG9 classification completed for document 656e57b1c29059a0c7a01177. Label: Business Ethics & Values, Score: 0.7979269027709961
2023-12-05 23:46:40,452 - INFO - FinBERT-ESG9 classification completed for document 656e57b1c29059a0c7a01178. Label: Human Capital, Score: 0.9930048584938049
2023-12-05 23:46:40,760 - INFO - FinBERT-ESG9 classification completed for document 656e57ddc29059a0c7a0117f. Label: Human Capital, Score: 0.9804598689079285
2023-12-05 23:46:40,941 - INFO - FinBERT-ESG9 classification completed for document 656e57ddc29059a0c7a01180. Label: Community Relations, Score: 0.3737175762653351
2023-12-05 23:46:41,225 - INFO - FinBERT-ESG9 classification completed for document 656e57ddc29059a0c7a01181. Label: Business Ethics & Values, Score: 0.6180888414382935
2023-12-05 23:46:41,426 - INFO - FinBERT-ESG9 classification completed for document 656e57ddc29059a0c7a01182. Label: Natural Capital, Score: 0.5552287101745605
2023-12-05 23:46:41,671 - INFO - FinBERT-ESG9 classification completed for document 656e57dec29059a0c7a01183. Label: Human Capital, Score: 0.9267484545707703
2023-12-05 23:46:42,030 - INFO - FinBERT-ESG9 classification completed for document 656e5803c29059a0c7a0118a. Label: Human Capital, Score: 0.6535860300064087
2023-12-05 23:46:42,352 - INFO - FinBERT-ESG9 classification completed for document 656e5803c29059a0c7a0118b. Label: Community Relations, Score: 0.7255474328994751
2023-12-05 23:46:42,567 - INFO - FinBERT-ESG9 classification completed for document 656e5804c29059a0c7a0118d. Label: Climate Change, Score: 0.9765008687973022
2023-12-05 23:46:42,892 - INFO - FinBERT-ESG9 classification completed for document 656e5837c29059a0c7a01194. Label: Human Capital, Score: 0.8977116346359253
2023-12-05 23:46:43,197 - INFO - FinBERT-ESG9 classification completed for document 656e5837c29059a0c7a01195. Label: Human Capital, Score: 0.8939112424850464
2023-12-05 23:46:43,440 - INFO - FinBERT-ESG9 classification completed for document 656e5837c29059a0c7a01196. Label: Human Capital, Score: 0.9666659235954285
2023-12-05 23:46:43,687 - INFO - FinBERT-ESG9 classification completed for document 656e5837c29059a0c7a01197. Label: Community Relations, Score: 0.9198756217956543
2023-12-05 23:46:43,919 - INFO - FinBERT-ESG9 classification completed for document 656e5838c29059a0c7a01198. Label: Community Relations, Score: 0.4948198199272156
2023-12-05 23:46:44,128 - INFO - FinBERT-ESG9 classification completed for document 656e5864c29059a0c7a0119f. Label: Natural Capital, Score: 0.8730660676956177
2023-12-05 23:46:44,550 - INFO - FinBERT-ESG9 classification completed for document 656e5864c29059a0c7a011a0. Label: Community Relations, Score: 0.769577145576477
2023-12-05 23:46:44,914 - INFO - FinBERT-ESG9 classification completed for document 656e5865c29059a0c7a011a1. Label: Climate Change, Score: 0.7376666069030762
2023-12-05 23:46:45,163 - INFO - FinBERT-ESG9 classification completed for document 656e5865c29059a0c7a011a2. Label: Community Relations, Score: 0.6478047966957092
2023-12-05 23:46:45,761 - INFO - FinBERT-ESG9 classification completed for document 656e5865c29059a0c7a011a3. Label: Corporate Governance, Score: 0.594366729259491
2023-12-05 23:46:46,167 - INFO - FinBERT-ESG9 classification completed for document 656e5890c29059a0c7a011aa. Label: Business Ethics & Values, Score: 0.8560779094696045
2023-12-05 23:46:46,399 - INFO - FinBERT-ESG9 classification completed for document 656e5890c29059a0c7a011ab. Label: Pollution & Waste, Score: 0.35988590121269226
2023-12-05 23:46:46,837 - INFO - FinBERT-ESG9 classification completed for document 656e5890c29059a0c7a011ad. Label: Business Ethics & Values, Score: 0.9633307456970215
2023-12-05 23:46:47,159 - INFO - FinBERT-ESG9 classification completed for document 656e5891c29059a0c7a011ae. Label: Community Relations, Score: 0.460418701171875
2023-12-05 23:46:47,863 - INFO - FinBERT-ESG9 classification completed for document 656e5e7484f5159b98214762. Label: Community Relations, Score: 0.9066134691238403
2023-12-05 23:46:48,186 - INFO - FinBERT-ESG9 classification completed for document 656e5e7584f5159b98214763. Label: Climate Change, Score: 0.9607296586036682
2023-12-05 23:46:48,438 - INFO - FinBERT-ESG9 classification completed for document 656e5e9d84f5159b9821476b. Label: Business Ethics & Values, Score: 0.596743106842041
2023-12-05 23:46:48,835 - INFO - FinBERT-ESG9 classification completed for document 656e5e9e84f5159b9821476e. Label: Product Liability, Score: 0.9342584013938904
2023-12-05 23:46:49,189 - INFO - FinBERT-ESG9 classification completed for document 656e5ef384f5159b98214782. Label: Community Relations, Score: 0.7161475419998169
2023-12-05 23:46:49,468 - INFO - FinBERT-ESG9 classification completed for document 656e5ef384f5159b98214783. Label: Community Relations, Score: 0.8621765375137329
2023-12-05 23:46:49,817 - INFO - FinBERT-ESG9 classification completed for document 656e5f5984f5159b9821479a. Label: Community Relations, Score: 0.871281087398529
2023-12-05 23:46:50,144 - INFO - FinBERT-ESG9 classification completed for document 656e5f8384f5159b982147a4. Label: Product Liability, Score: 0.9734616279602051
2023-12-05 23:46:50,458 - INFO - FinBERT-ESG9 classification completed for document 656e5f8484f5159b982147a6. Label: Community Relations, Score: 0.9802753329277039
2023-12-05 23:46:50,664 - INFO - FinBERT-ESG9 classification completed for document 656e5f8484f5159b982147a7. Label: Human Capital, Score: 0.5557923316955566
2023-12-05 23:46:51,082 - INFO - FinBERT-ESG9 classification completed for document 656e5f8684f5159b982147a8. Label: Product Liability, Score: 0.9178900122642517
2023-12-05 23:46:51,322 - INFO - FinBERT-ESG9 classification completed for document 656e5fb384f5159b982147af. Label: Product Liability, Score: 0.4864734411239624
2023-12-05 23:46:51,705 - INFO - FinBERT-ESG9 classification completed for document 656e5ff984f5159b982147c0. Label: Community Relations, Score: 0.44087204337120056
2023-12-05 23:46:52,237 - INFO - FinBERT-ESG9 classification completed for document 656e5ff984f5159b982147c1. Label: Community Relations, Score: 0.9844160676002502
2023-12-05 23:46:52,558 - INFO - FinBERT-ESG9 classification completed for document 656e5ffa84f5159b982147c3. Label: Human Capital, Score: 0.816340446472168
2023-12-05 23:46:53,285 - INFO - FinBERT-ESG9 classification completed for document 656e5ffa84f5159b982147c4. Label: Community Relations, Score: 0.9543541669845581
2023-12-05 23:46:53,522 - INFO - FinBERT-ESG9 classification completed for document 656e603084f5159b982147cc. Label: Community Relations, Score: 0.9250471591949463
2023-12-05 23:46:53,771 - INFO - FinBERT-ESG9 classification completed for document 656e606684f5159b982147d4. Label: Business Ethics & Values, Score: 0.6558143496513367
2023-12-05 23:46:54,197 - INFO - FinBERT-ESG9 classification completed for document 656e609c84f5159b982147e1. Label: Business Ethics & Values, Score: 0.9318859577178955
2023-12-05 23:46:54,430 - INFO - FinBERT-ESG9 classification completed for document 656e609c84f5159b982147e2. Label: Business Ethics & Values, Score: 0.6545090079307556
2023-12-05 23:46:54,693 - INFO - FinBERT-ESG9 classification completed for document 656e60d184f5159b982147e9. Label: Climate Change, Score: 0.9901958107948303
2023-12-05 23:46:55,273 - INFO - FinBERT-ESG9 classification completed for document 656e60d184f5159b982147ea. Label: Climate Change, Score: 0.9926741719245911
2023-12-05 23:46:56,124 - INFO - FinBERT-ESG9 classification completed for document 656e60d184f5159b982147eb. Label: Community Relations, Score: 0.8800311088562012
2023-12-05 23:46:56,513 - INFO - FinBERT-ESG9 classification completed for document 656e60d284f5159b982147ed. Label: Climate Change, Score: 0.9885000586509705
2023-12-05 23:46:56,850 - INFO - FinBERT-ESG9 classification completed for document 656e60fd84f5159b982147f4. Label: Business Ethics & Values, Score: 0.5409932732582092
2023-12-05 23:46:57,158 - INFO - FinBERT-ESG9 classification completed for document 656e60fd84f5159b982147f5. Label: Human Capital, Score: 0.7760565876960754
2023-12-05 23:46:57,587 - INFO - FinBERT-ESG9 classification completed for document 656e60fe84f5159b982147f6. Label: Community Relations, Score: 0.4070602059364319
2023-12-05 23:46:57,832 - INFO - FinBERT-ESG9 classification completed for document 656e60fe84f5159b982147f7. Label: Business Ethics & Values, Score: 0.5409932732582092
2023-12-05 23:46:58,119 - INFO - FinBERT-ESG9 classification completed for document 656e60fe84f5159b982147f8. Label: Business Ethics & Values, Score: 0.7375849485397339
2023-12-05 23:46:58,718 - INFO - FinBERT-ESG9 classification completed for document 656e613584f5159b98214800. Label: Climate Change, Score: 0.9916002750396729
2023-12-05 23:46:59,039 - INFO - FinBERT-ESG9 classification completed for document 656e613684f5159b98214802. Label: Community Relations, Score: 0.7319331765174866
2023-12-05 23:46:59,284 - INFO - FinBERT-ESG9 classification completed for document 656e617084f5159b98214812. Label: Community Relations, Score: 0.9620477557182312
2023-12-05 23:46:59,747 - INFO - FinBERT-ESG9 classification completed for document 656e617084f5159b98214813. Label: Product Liability, Score: 0.6476090550422668
2023-12-05 23:47:00,036 - INFO - FinBERT-ESG9 classification completed for document 656e617084f5159b98214814. Label: Community Relations, Score: 0.8478820323944092
2023-12-05 23:47:00,789 - INFO - FinBERT-ESG9 classification completed for document 656e61a384f5159b98214822. Label: Business Ethics & Values, Score: 0.891069233417511
2023-12-05 23:47:01,168 - INFO - FinBERT-ESG9 classification completed for document 656e61a384f5159b98214823. Label: Business Ethics & Values, Score: 0.5119190812110901
2023-12-05 23:47:01,399 - INFO - FinBERT-ESG9 classification completed for document 656e61d484f5159b9821482b. Label: Business Ethics & Values, Score: 0.5079338550567627
2023-12-05 23:47:01,978 - INFO - FinBERT-ESG9 classification completed for document 656e61d484f5159b9821482c. Label: Community Relations, Score: 0.710468053817749
2023-12-05 23:47:02,278 - INFO - FinBERT-ESG9 classification completed for document 656e61d484f5159b9821482d. Label: Community Relations, Score: 0.710468053817749
2023-12-05 23:47:02,644 - INFO - FinBERT-ESG9 classification completed for document 656e61d584f5159b9821482e. Label: Community Relations, Score: 0.6053498983383179
2023-12-05 23:47:03,026 - INFO - FinBERT-ESG9 classification completed for document 656e61d584f5159b9821482f. Label: Community Relations, Score: 0.710468053817749
2023-12-05 23:47:03,298 - INFO - FinBERT-ESG9 classification completed for document 656e61ff84f5159b98214836. Label: Climate Change, Score: 0.9943643808364868
2023-12-05 23:47:03,588 - INFO - FinBERT-ESG9 classification completed for document 656e61ff84f5159b98214837. Label: Business Ethics & Values, Score: 0.6058879494667053
2023-12-05 23:47:03,832 - INFO - FinBERT-ESG9 classification completed for document 656e622984f5159b9821483e. Label: Business Ethics & Values, Score: 0.970112144947052
2023-12-05 23:47:04,245 - INFO - FinBERT-ESG9 classification completed for document 656e622984f5159b98214840. Label: Business Ethics & Values, Score: 0.6720856428146362
2023-12-05 23:47:04,456 - INFO - FinBERT-ESG9 classification completed for document 656e625284f5159b98214848. Label: Business Ethics & Values, Score: 0.5079338550567627
2023-12-05 23:47:04,976 - INFO - FinBERT-ESG9 classification completed for document 656e625384f5159b98214849. Label: Community Relations, Score: 0.868930459022522
2023-12-05 23:47:05,235 - INFO - FinBERT-ESG9 classification completed for document 656e628084f5159b98214853. Label: Business Ethics & Values, Score: 0.6636287569999695
